video_id,class,kinetics_start,kinetics_end,repetition_start,repetition_end,count
9v5ZycesS_c,bouncing on bouncy castle,80,90,82.233333,83.616666,3
9v5ZycesS_c,bouncing on bouncy castle,80,90,84.566666,87.883334,6
-XCf1MsY_cc,bouncing on bouncy castle,1,11,1.060000,5.640000,5
BJ5STOKry58,bouncing on trampoline,175,185,175.000000,180.200000,7
BxiUswJL9As,bouncing on trampoline,19,29,19.000000,22.833333,5
CMsLTAo6ftY,bouncing on trampoline,6,16,6.000000,9.133333,3
CMsLTAo6ftY,bouncing on trampoline,6,16,13.366667,16.000000,3
CxWHgrEqJGk,bouncing on trampoline,68,78,68.000000,78.000000,8
DBz9BWw94-M,bouncing on trampoline,0,10,0.000000,5.000000,12
DQnKnXFgKXU,bouncing on trampoline,133,143,133.000000,140.966667,8
D6Ke3UNgSKc,bouncing on trampoline,29,39,37.700000,39.000000,2
ECENDkP2itQ,bouncing on trampoline,251,261,251.000000,252.901902,2
ECENDkP2itQ,bouncing on trampoline,251,261,256.372039,260.976643,4
FizTTXZB34A,bouncing on trampoline,101,111,101.000000,110.976643,9
F7k90ZBaWZo,bouncing on trampoline,0,10,0.000000,7.300000,9
G28ClK3Zh_k,bouncing on trampoline,1,11,5.838172,10.976643,3
G46Ap_bqhFk,bouncing on trampoline,0,10,5.466667,7.933333,2
IKrP5zmYJh0,bouncing on trampoline,3,13,3.000000,7.283334,6
J2vc7v8B8dI,bouncing on trampoline,0,10,0.900000,5.866667,2
KXQM1RATlj8,bouncing on trampoline,0,10,0.533351,4.800160,5
KXQM1RATlj8,bouncing on trampoline,0,10,5.933531,9.966999,4
KkREBvB4moQ,bouncing on trampoline,33,43,40.866667,43.000000,2
LCU6zeShXWo,bouncing on trampoline,13,23,13.000000,23.000000,5
L2izDxTrZfQ,bouncing on trampoline,194,204,194.000000,198.771438,4
MqOk0Yf9lhQ,bouncing on trampoline,0,10,6.373040,9.976643,4
M8N0F2a85D8,bouncing on trampoline,58,68,58.000000,68.000000,10
M8uK-JYQ-VI,bouncing on trampoline,0,10,7.466667,8.533333,2
NBuZrEx4j6Q,bouncing on trampoline,0,10,1.866667,10.000000,9
NIbtZrwuS-U,bouncing on trampoline,6,16,6.640000,16.000000,8
NrCkx10n0lo,bouncing on trampoline,71,81,71.089123,80.446994,10
OZqd_O_EFgc,bouncing on trampoline,2,12,2.000000,4.600000,3
OZqd_O_EFgc,bouncing on trampoline,2,12,9.800000,11.800000,2
Ou5jPsAf2iQ,bouncing on trampoline,83,93,83.000000,87.070738,4
Ou5jPsAf2iQ,bouncing on trampoline,83,93,90.340674,92.976643,3
O0SrPRWSwBQ,bouncing on trampoline,31,41,32.000000,34.700000,3
O0SrPRWSwBQ,bouncing on trampoline,31,41,35.500000,41.000000,5
S1IsjZNLrPA,bouncing on trampoline,29,39,30.433333,33.033333,4
S1IsjZNLrPA,bouncing on trampoline,29,39,35.316666,36.816666,2
ThV7IOTf2rg,bouncing on trampoline,0,10,0.000000,2.800000,2
WTBWsFu40Xs,bouncing on trampoline,170,180,170.000000,172.866667,3
WhA18ixYe8M,bouncing on trampoline,18,28,22.400000,28.000000,3
YATvp0D4gf4,bouncing on trampoline,0,10,0.000000,7.507508,14
aR2YoXglk1I,bouncing on trampoline,2,12,2.000000,12.000000,21
a-HHC4J7u-A,bouncing on trampoline,37,47,37.000000,47.000000,16
b2-WjnAKFVk,bouncing on trampoline,113,123,113.000000,121.034482,10
cdJLurktvOI,bouncing on trampoline,0,10,0.000000,1.533333,2
cgsxe9BvHj0,bouncing on trampoline,470,480,471.100000,476.033333,6
c1a7NAaiufo,bouncing on trampoline,0,10,0.000000,9.976643,10
d9qX3QKIGE8,bouncing on trampoline,0,10,7.207207,8.241575,2
eh6Nu_mwT2k,bouncing on trampoline,72,82,80.600000,82.000000,2
erHx3U-vumY,bouncing on trampoline,7,17,7.000000,15.240000,9
gk3TczI8nV8,bouncing on trampoline,18,28,18.000000,28.000000,12
gymLHNWWAqg,bouncing on trampoline,102,112,102.000000,112.000000,12
hBMIq-JzPdI,bouncing on trampoline,33,43,33.000000,42.860936,11
h23NfXpelMA,bouncing on trampoline,2,12,3.250000,8.733333,7
iDe2WdIY8tc,bouncing on trampoline,129,139,129.000000,139.000000,6
iUGDlrMDonk,bouncing on trampoline,88,98,93.038372,97.976643,6
iUGDlrMDonk,bouncing on trampoline,88,98,88.000000,90.168836,3
iYw8jpr_Bsc,bouncing on trampoline,224,234,224.000000,229.360000,6
jMbYZbW_qHI,bouncing on trampoline,123,133,123.000000,124.880000,3
jMbYZbW_qHI,bouncing on trampoline,123,133,127.120000,133.000000,10
jroaLDzaAnc,bouncing on trampoline,179,189,179.000000,185.256257,2
km8D1oLIyKg,bouncing on trampoline,0,10,0.000000,10.000000,11
k3RQEXLtwdQ,bouncing on trampoline,186,196,186.000000,187.901902,2
lHMpUBZ0ycY,bouncing on trampoline,63,73,65.602582,69.996552,6
l4Z6LkdDoKE,bouncing on trampoline,0,10,0.000000,4.600000,5
l8tT-NvDHNU,bouncing on trampoline,35,45,35.000000,37.585920,2
l8tT-NvDHNU,bouncing on trampoline,35,45,37.836169,44.976643,6
mmExEQ88fEo,bouncing on trampoline,0,10,0.033367,4.637971,5
pAToE-M3Too,bouncing on trampoline,30,40,34.333333,36.300000,2
porHzaZgm2o,bouncing on trampoline,15,25,19.437771,24.976643,6
qT6AasqD75Y,bouncing on trampoline,381,391,381.000000,385.727943,6
rHI5Lx3PerQ,bouncing on trampoline,235,245,235.000000,237.533333,3
rHI5Lx3PerQ,bouncing on trampoline,235,245,240.233333,245.000000,5
rNIyyT4_x3w,bouncing on trampoline,112,122,118.806807,121.075742,5
sSYqyoMYcQw,bouncing on trampoline,12,22,15.375000,22.000000,15
sp0nDoUydmA,bouncing on trampoline,6,16,6.000000,16.000000,3
tHOAJA8QWGc,bouncing on trampoline,18,28,26.000000,28.000000,2
ukDzEo-V0Eg,bouncing on trampoline,38,48,38.000000,41.214286,3
0-ZTHLSo_iI,bouncing on trampoline,66,76,66.000000,76.000000,10
1I9ddotblIw,bouncing on trampoline,0,10,0.066667,10.000000,2
2ECQLcJoQl0,bouncing on trampoline,0,10,3.520000,5.280000,2
2ECQLcJoQl0,bouncing on trampoline,0,10,5.600000,10.000000,4
3hLFNkW7TP8,bouncing on trampoline,3,13,3.000000,13.000000,13
4geL0QwRBz0,bouncing on trampoline,29,39,31.733333,34.733333,3
4owAXZOxZ1Y,bouncing on trampoline,27,37,27.000000,33.700000,8
5DinV-1M4iQ,bouncing on trampoline,4,14,5.433333,11.633333,2
5Qv536X_PR0,bouncing on trampoline,45,55,45.000000,46.801802,2
5Qv536X_PR0,bouncing on trampoline,45,55,51.439773,54.976643,5
6GT4tKfVQQ4,bouncing on trampoline,217,227,217.000000,227.000000,10
7im0r6Rf37Y,bouncing on trampoline,17,27,24.566667,27.000000,2
7wxNfFDjBso,bouncing on trampoline,7,17,7.000000,17.000000,12
8HX_DZab5As,bouncing on trampoline,124,134,124.000000,131.835162,9
8x9rty5TpC8,bouncing on trampoline,25,35,30.405405,34.943277,5
9Fg_DQe_FYg,bouncing on trampoline,45,55,45.000000,47.800000,5
9Fg_DQe_FYg,bouncing on trampoline,45,55,48.900000,51.100000,3
9pxyENhJmQ8,bouncing on trampoline,10,20,10.000000,17.166667,11
-Rky7GPTdk4,bouncing on trampoline,1,11,1.000000,10.985879,10
_Qy6xCvpdjI,bouncing on trampoline,83,93,83.000000,90.733333,8
ARwQDWsSlaU,clapping,16,26,21.400000,25.333333,13
D9-sgFDmlyo,clapping,19,29,19.000000,20.167835,3
Fs8reB-9Md8,clapping,13,23,14.368035,17.471138,9
GIuYbj-dHs4,clapping,17,27,19.466667,20.933333,4
HWUgGm8xdjE,clapping,5,15,5.333333,10.866667,11
KAvPlPdeZdI,clapping,66,76,67.166667,71.500000,9
KdaGKZCNJ34,clapping,46,56,46.200000,46.800000,3
Lh5LkCnRDRM,clapping,0,10,0.133333,2.300000,6
M5mlswuhKfg,clapping,6,16,12.041667,13.166667,4
Nyei_vA2ZI4,clapping,7,17,7.200000,10.900000,9
OIlDf5yZiPI,clapping,21,31,21.533333,22.866667,4
O5rzQ52_BY4,clapping,39,49,48.428464,48.874173,2
PLL7PrkgRS8,clapping,85,95,87.480000,87.920000,2
PLL7PrkgRS8,clapping,85,95,90.280000,90.840000,2
PLL7PrkgRS8,clapping,85,95,91.600000,92.680000,4
Qs8FUeqpyLc,clapping,15,25,17.414001,18.534787,4
Rd4R5XURJow,clapping,19,29,19.000000,28.743076,16
Rlue6Tj4ADo,clapping,7,17,7.747867,8.325764,2
Rlue6Tj4ADo,clapping,7,17,9.583540,11.861135,5
Rlue6Tj4ADo,clapping,7,17,15.090560,16.382330,3
STSlc05O4Zs,clapping,0,10,1.133333,4.100000,9
STSlc05O4Zs,clapping,0,10,9.533333,9.866667,2
SijOudfgMuc,clapping,3,13,3.000000,5.240000,7
SijOudfgMuc,clapping,3,13,5.800000,10.640000,15
SijOudfgMuc,clapping,3,13,11.240000,13.000000,6
SnJFVDfNxrQ,clapping,11,21,16.666667,17.233333,2
SnJFVDfNxrQ,waving hand,10,20,15.666667,16.233333,2
Tig-JlMdNss,clapping,61,71,65.921588,70.943277,12
VobCS5xBk5I,clapping,0,10,6.200000,7.640000,4
VobCS5xBk5I,clapping,0,10,8.600000,10.000000,4
Wi8jk-lxTHg,applauding,25,35,25.833333,26.833333,5
Wi8jk-lxTHg,clapping,13,23,13.833333,14.833333,5
aGhMTBV1r2o,clapping,0,10,1.566667,1.766667,2
cgG7uTIe4z4,clapping,1,11,10.142476,10.976643,3
c8gT_2EY--Q,clapping,12,22,17.939273,20.775442,6
e2M9ro22feI,clapping,0,10,0.066733,0.533867,2
e2M9ro22feI,clapping,0,10,2.202202,2.569236,2
e2M9ro22feI,clapping,0,10,4.804805,9.376043,2
fmjbHBm5jYM,clapping,138,148,140.680000,147.640000,5
ggKCAtUkE1I,clapping,7,17,16.066667,17.000000,2
h11nI-9JZOA,clapping,3,13,3.880000,4.840000,3
ibzH823I2pk,clapping,0,10,9.533333,10.000000,2
i9a1Gq5V7QU,clapping,30,40,35.033333,36.233333,4
jgrg1Yy61OA,clapping,55,65,57.800000,61.416666,9
jgrg1Yy61OA,clapping,55,65,62.133333,62.833333,3
jgrg1Yy61OA,clapping,55,65,63.466667,64.233333,3
la-lY85UuIs,clapping,0,10,0.375000,4.166667,9
la-lY85UuIs,clapping,0,10,5.250000,6.083333,3
loIuNS5fFGI,clapping,37,47,39.766667,40.766667,4
nQIqCCb6jgA,clapping,40,50,45.817360,46.863648,3
obylpFivg5U,clapping,12,22,12.000000,13.221261,4
qasyHv3cuM8,clapping,20,30,20.000000,21.868535,4
qasyHv3cuM8,clapping,20,30,25.705706,26.506507,2
qasyHv3cuM8,clapping,20,30,27.407407,28.274942,2
rDGxubUaFWk,clapping,1,11,3.933333,4.733333,3
rg7WAqDseRo,applauding,4,14,10.461396,12.373442,5
rg7WAqDseRo,clapping,5,15,11.461396,13.373442,5
rn16ZJntZ5I,clapping,0,10,8.403361,9.983193,6
r38Zd6vAl4Y,clapping,122,132,122.233981,124.573787,14
sazNP47MOV4,clapping,5,15,5.000000,6.007007,2
sazNP47MOV4,clapping,5,15,11.419670,14.692443,8
sejhBZ9QWlc,clapping,16,26,20.750000,22.750000,4
s-rrlawBwSA,clapping,46,56,46.000000,46.600601,2
s-rrlawBwSA,clapping,46,56,51.305305,52.439773,3
tNIlHM6TsDU,clapping,24,34,29.266667,33.166667,10
t8sqcQD6pyM,clapping,18,28,23.666667,24.366667,2
vJ4jk3-33eo,clapping,48,58,48.400000,50.200000,3
vJ4jk3-33eo,clapping,48,58,51.833333,54.533333,6
vN1JxANg17Q,clapping,37,47,37.000000,38.466667,8
vN1JxANg17Q,clapping,37,47,40.433333,45.033333,3
vbCTBorLRrE,clapping,1,11,1.233333,2.000000,3
vtf4ANF1wJ0,clapping,2,12,8.000000,9.566667,4
wDKpby9XJZM,clapping,0,10,1.133333,3.933333,7
waK4vXTVRa8,clapping,86,96,86.433333,87.533333,2
xV7vLlAYDpc,clapping,21,31,21.466667,24.800000,10
xV7vLlAYDpc,clapping,21,31,25.800000,26.633333,3
x27_ay1e28k,clapping,72,82,76.904905,77.338672,2
yITsaFYFAWI,clapping,6,16,6.500000,12.233333,10
4-UuddSlnck,clapping,22,32,23.468135,23.968635,2
4-UuddSlnck,clapping,22,32,29.040374,31.976643,8
5jj11JBmDkM,clapping,0,10,2.900000,4.333333,4
5jj11JBmDkM,clapping,0,10,5.066667,5.733333,2
6MJChLP7u98,clapping,4,14,5.733333,6.133333,2
6MJChLP7u98,clapping,4,14,8.466667,11.066667,6
7JpG9UacOtc,clapping,2,12,2.000000,3.300000,3
7JpG9UacOtc,clapping,2,12,6.033333,12.000000,17
--jktjgj81k,clapping,5,15,5.000000,8.069736,7
--jktjgj81k,clapping,5,15,12.907908,13.408408,2
_a30VHk7KAo,clapping,40,50,40.205142,40.957330,3
_a30VHk7KAo,clapping,40,50,44.649891,45.675602,5
Ad5h19jwZr0,crawling baby,3,13,3.000000,11.987781,5
A7LIbQWBI9Q,crawling baby,49,59,49.000000,57.033333,2
BYSw3-O_zLo,crawling baby,22,32,23.150000,32.000000,4
B9E7LUDwpb8,crawling baby,17,27,17.000000,21.738071,2
CphTEYa4Rj4,crawling baby,1,11,1.000000,9.700000,5
DX23Aawi8Yk,crawling baby,80,90,87.240574,89.976643,2
DsloCRNWeZs,crawling baby,5,15,5.000000,14.300000,4
D9PFhf5jsYU,crawling baby,1,11,4.666667,7.400000,3
D9PFhf5jsYU,crawling baby,1,11,9.533333,11.000000,3
ElIU0zQ2vf0,crawling baby,35,45,35.833333,39.166667,3
E2WnyptN8cU,crawling baby,17,27,18.233333,23.133333,3
FfeF4gGyhG8,crawling baby,42,52,42.000000,52.000000,4
GSAiIJghL8o,crawling baby,24,34,26.802803,31.073740,4
H1X2rudLL50,crawling baby,4,14,4.000000,9.320000,4
IJd9JDACSNw,crawling baby,3,13,3.000000,8.655172,4
Ip01ESTESUo,crawling baby,120,130,120.680000,125.680000,2
IyZZT74DbFs,crawling baby,4,14,6.166667,9.300000,2
JPCtGTvJxVk,crawling baby,0,10,0.000000,10.000000,5
KJp_SpYAvN0,crawling baby,60,70,60.000000,63.466667,2
K6yeQFDypqM,crawling baby,21,31,23.400000,31.000000,4
LX3TuZ2tE2U,crawling baby,4,14,4.000000,10.566667,7
LX3TuZ2tE2U,crawling baby,4,14,12.700000,13.933333,2
LjixR_rjxLc,crawling baby,46,56,46.000000,55.976643,5
Ml26xsFoAzA,crawling baby,27,37,27.000000,29.933333,2
OiEvl_d5u9s,crawling baby,10,20,15.338672,18.174842,2
OrJvsHWnEEo,crawling baby,32,42,32.936894,39.294385,4
O1hW4gowt3M,crawling baby,59,69,59.000000,69.000000,5
PsjxW3IBrQ4,crawling baby,16,26,16.000000,19.679391,2
QDriLGZ5m0Q,crawling baby,1,11,3.880115,10.840394,2
QnLf7XvC7Fs,crawling baby,10,20,16.666667,18.666667,2
SZuT2RHoX68,crawling baby,3,13,3.000000,9.833333,4
Sv9Yh2yTLjE,crawling baby,122,132,122.000000,125.303303,2
VivaMWDUQ5M,crawling baby,70,80,70.000000,77.928571,2
Y8xvQtzPSEo,crawling baby,64,74,64.000000,68.352601,5
aZKlpciobm4,crawling baby,3,13,4.037037,9.320988,3
bh3Y5k9LQXs,crawling baby,16,26,16.000000,18.840000,2
cZSRpZCKf-o,crawling baby,46,56,46.500000,54.850000,2
cb1AUKqrKYM,crawling baby,15,25,22.261941,24.818963,3
ctZE7i-EBRc,crawling baby,6,16,6.000000,9.200000,2
ctZE7i-EBRc,crawling baby,6,16,11.600000,16.000000,2
dFDZmx2qJPQ,crawling baby,5,15,5.000000,15.000000,5
dMln92A3Quc,crawling baby,63,73,64.233333,73.000000,2
dbgiRp2tgPg,crawling baby,37,47,37.000000,41.760000,3
eZEfzS0ChiU,crawling baby,2,12,2.000000,7.000000,3
e72LjKSDQMc,crawling baby,34,44,34.000000,42.000000,4
e_K8SDB_2nM,crawling baby,8,18,10.375000,15.208333,3
fU9VL4XX4Xc,crawling baby,34,44,37.900000,43.200000,3
gkgRLTfW2Cw,crawling baby,101,111,103.640000,108.760000,4
gwS_jRFhtyU,crawling baby,0,10,0.000000,10.000000,4
hLrNk4PNUWY,crawling baby,5,15,5.467134,14.175843,4
hPWH0hpFI50,crawling baby,124,134,131.490825,133.943277,2
hSwEYAiVXWg,crawling baby,31,41,31.000000,38.657658,3
hUZbENfFa6o,crawling baby,17,27,20.733333,22.533333,2
iCu-jfigOIs,crawling baby,3,13,4.250000,6.166667,2
jZNa_K9NFR8,crawling baby,7,17,9.428571,13.857143,4
jcgDRDIpvoA,crawling baby,69,79,72.066667,79.000000,9
j0JM25le-tQ,crawling baby,1,11,1.400000,8.700000,6
kqIisP4waS4,crawling baby,3,13,7.100000,13.000000,3
leqtv-XzjIA,crawling baby,4,14,4.000000,12.533333,4
le7i9ONOMRA,crawling baby,108,118,109.433333,111.600000,2
l-SL0qhn-vM,crawling baby,45,55,45.000000,54.933333,13
mmjjRWcm5tg,crawling baby,41,51,41.000000,51.000000,3
msHHLps-wzM,crawling baby,13,23,14.041667,19.125000,4
msHHLps-wzM,crawling baby,13,23,20.583333,22.333333,2
nUScAxsvyF0,crawling baby,33,43,39.666667,43.000000,2
njQnOvmJpH0,crawling baby,9,19,11.440000,19.000000,4
nmk3CZx-qxA,crawling baby,10,20,10.000000,12.869536,2
oAhMsk2I4gk,crawling baby,1,11,1.000000,5.633333,4
oAhMsk2I4gk,crawling baby,1,11,9.166667,11.000000,2
oUWVglSzuz4,crawling baby,73,83,79.933333,83.000000,2
pLkEWyENs_k,crawling baby,19,29,19.000000,28.200000,3
pxjdb7WqDnI,crawling baby,5,15,5.000000,14.927466,4
qAZSDiLurZk,crawling baby,134,144,138.900000,144.000000,2
q5uLBOi6buw,crawling baby,67,77,68.166667,77.000000,3
rid0EGRK2ns,crawling baby,9,19,14.405405,16.273941,2
rsAIW8Va7zs,crawling baby,9,19,9.000000,18.102990,5
tv2PAYNWBZ0,crawling baby,49,59,49.000000,58.943277,8
xsZK9wBuukI,crawling baby,1,11,3.736069,6.138472,2
0qoYYwZ2FMo,crawling baby,9,19,17.866667,19.000000,2
01Bp7-nCijA,crawling baby,3,13,6.603604,12.976643,5
2hARJWw-LOU,crawling baby,2,12,6.938272,11.109109,2
2sjQLczRhew,crawling baby,12,22,13.835169,18.706707,2
3Jv3SNxmihk,crawling baby,3,13,7.000000,13.000000,3
3YRYRRJyHsA,crawling baby,118,128,118.000000,127.976643,8
32usPGD7qLY,crawling baby,9,19,12.766667,19.000000,3
4Ae6K8793nY,crawling baby,53,63,53.000000,60.082248,6
4k8UVoOW77k,crawling baby,19,29,19.000000,29.000000,4
6WngoAtttMo,crawling baby,100,110,100.000000,109.961992,5
6kQEfIdJk_I,crawling baby,12,22,12.000000,15.472222,4
6kQEfIdJk_I,crawling baby,12,22,19.820928,21.978425,3
7I8J4rL-9TI,crawling baby,6,16,8.836170,15.976643,6
7ayg0JZht9U,crawling baby,44,54,44.000000,49.505506,5
7ayg0JZht9U,moving baby,179,189,179.000000,184.505506,5
8n588SOEjYk,crawling baby,0,10,1.866667,4.600000,4
8n588SOEjYk,crawling baby,0,10,8.200000,10.000000,2
8xp5aqYslzs,crawling baby,30,40,32.200000,35.600000,2
9tYSBJyneDA,crawling baby,55,65,62.302075,64.915450,3
9397bFERpb0,crawling baby,0,10,3.241379,9.344828,5
-GtfRmuezys,crawling baby,42,52,44.145275,49.541984,3
-N4NGMyhAn0,crawling baby,24,34,24.000000,31.500000,4
-rneUdOiOAc,crawling baby,46,56,46.834168,55.976643,2
ATDDJP74IC8,doing aerobics,65,75,65.000000,75.000000,24
Afl6gd84mSQ,doing aerobics,18,28,18.000000,28.000000,7
A4OUisttXyU,doing aerobics,85,95,85.000000,94.976643,25
A9J8ltQDn2M,doing aerobics,19,29,19.000000,28.976643,24
BFhtcfTuhgk,doing aerobics,537,547,537.000000,547.000000,7
BJajtOIhywk,doing aerobics,55,65,55.000000,64.240000,20
B1VRf1Ll4Cs,doing aerobics,220,230,220.000000,230.000000,18
CZXPdRog-4c,doing aerobics,299,309,299.000000,308.966667,21
C1lw2n1aRLs,doing aerobics,7,17,7.000000,16.976643,23
C9dJpJGBH6I,doing aerobics,118,128,120.480000,128.000000,18
DKcymdr1jtE,doing aerobics,48,58,48.000000,57.976643,16
Dd2hP4wdyvA,doing aerobics,819,829,819.000000,829.000000,21
EEHw5t_K1Yg,doing aerobics,1137,1147,1137.000000,1147.000000,23
EM_ecLYZxP0,doing aerobics,18,28,18.000000,27.976643,14
EbJzz0LiIOs,doing aerobics,112,122,112.000000,122.000000,24
ExytqJAxFY8,doing aerobics,175,185,175.000000,184.979899,7
FlMnWVIyChU,doing aerobics,70,80,70.000000,75.720000,2
Fl3y9k-gbNA,doing aerobics,216,226,216.000000,226.000000,21
GppT9SZPnOw,doing aerobics,44,54,44.000000,54.000000,24
H1fG-chbwE8,doing aerobics,0,10,0.667334,9.976643,10
IaCe4XY5zqs,doing aerobics,196,206,196.000000,206.000000,30
I4qIQv5QyeQ,doing aerobics,98,108,98.000000,108.000000,7
JHaKNZ98p_Y,doing aerobics,107,117,107.000000,117.000000,18
JZzBMsLQ6is,doing aerobics,1372,1382,1372.000000,1381.976643,19
J0JlTvflyjM,doing aerobics,192,202,192.000000,202.000000,21
KbfWjwk_NNs,doing aerobics,6,16,6.000000,16.000000,13
Kl4upBjKOT4,doing aerobics,35,45,35.000000,44.981243,23
LZ8M1_YELDE,doing aerobics,153,163,153.000000,163.000000,8
LefVn_6yL74,doing aerobics,0,10,0.000000,9.975962,21
L6Wx2o5xAPE,doing aerobics,23,33,23.000000,33.000000,12
MwoJ7PzulxE,doing aerobics,108,118,108.000000,118.000000,23
OcWf5uxlCoc,doing aerobics,424,434,424.000000,430.240000,11
PUvuIg7yhoc,doing aerobics,1196,1206,1196.000000,1205.943277,22
PogBIhnUpcI,doing aerobics,58,68,58.000000,67.943277,21
QJa9li6U3JU,doing aerobics,295,305,295.000000,300.566667,14
Q0RohD3pWxQ,doing aerobics,73,83,73.000000,83.000000,24
RiF93YZ16xE,doing aerobics,571,581,571.000000,581.000000,22
RtvkWERgCHo,doing aerobics,3,13,4.701702,12.976643,8
TKvq6gV8D6c,doing aerobics,45,55,45.000000,54.982729,31
TWPAfmhOBi0,doing aerobics,124,134,124.000000,131.948701,20
TavIkmlIb2k,doing aerobics,44,54,44.000000,50.806807,15
TavIkmlIb2k,doing aerobics,44,54,52.274942,53.976643,6
UuRwkAoHAeg,doing aerobics,578,588,578.000000,588.000000,13
Vdnuind_J44,doing aerobics,117,127,117.000000,126.976643,19
VvC3LdE_JsE,doing aerobics,121,131,121.000000,131.000000,27
WJhNKZT_lPA,doing aerobics,340,350,340.000000,350.000000,14
Xb5RmCnETL0,doing aerobics,0,10,0.000000,10.000000,21
Xesowurc8so,doing aerobics,653,663,653.000000,663.000000,26
Xg6_qpk2_PM,doing aerobics,567,577,567.000000,577.000000,22
YDMMwrXAeQo,doing aerobics,45,55,45.000000,54.994318,21
Y_8yiiAylK4,doing aerobics,28,38,28.000000,37.943277,24
ZdQt8mkOS24,doing aerobics,6,16,6.000000,9.250000,6
ZdQt8mkOS24,doing aerobics,6,16,11.025000,16.000000,4
aCRWQIdzVis,doing aerobics,11,21,11.000000,21.000000,12
aEuMovRpBwY,doing aerobics,56,66,56.000000,66.000000,24
agJXUogriz0,doing aerobics,318,328,318.000000,328.000000,24
bVZMdZ60ZfM,doing aerobics,45,55,45.000000,54.976643,20
bo63805EDRw,doing aerobics,11,21,11.000000,20.976643,19
b50CUjnIARs,doing aerobics,89,99,89.000000,99.000000,33
b6TmGdNJA_k,doing aerobics,122,132,122.000000,132.000000,28
cCZuFxAvGyk,doing aerobics,855,865,855.000000,865.000000,20
cgc7MlWNHHg,doing aerobics,121,131,121.000000,131.000000,23
cpMDvqouKWE,doing aerobics,45,55,45.417084,51.047714,10
cpMDvqouKWE,doing aerobics,45,55,52.465799,54.050717,4
crTN5uCkrt8,doing aerobics,60,70,60.000000,70.000000,25
dAqKuS5VgOA,doing aerobics,28,38,28.000000,38.000000,26
dFetYd22UfI,doing aerobics,19,29,19.000000,29.000000,14
dMTzsjy2zsk,doing aerobics,877,887,877.000000,886.976643,38
dZM_-3TtY3g,doing aerobics,194,204,194.000000,203.943277,22
eoURyQLqZ7o,doing aerobics,4,14,4.000000,14.000000,22
e3zQhxxA7dg,doing aerobics,142,152,142.000000,150.834553,17
fGsTTC7fpyg,doing aerobics,44,54,44.000000,53.933333,22
g5tY2qJFRUU,doing aerobics,12,22,12.000000,22.000000,22
hdlLN_sPveA,doing aerobics,70,80,70.000000,79.960892,25
iavx1EDFQ94,doing aerobics,19,29,19.000000,29.000000,22
ioD-ahOmWAI,doing aerobics,669,679,669.000000,679.000000,23
jpX3Bmi7ieU,doing aerobics,205,215,205.000000,215.000000,25
l-1DjV5qJwk,doing aerobics,49,59,49.000000,58.971263,11
mhm0vzypDrg,doing aerobics,177,187,177.000000,187.000000,22
n6CkzcCjQ1Q,doing aerobics,50,60,50.000000,60.000000,21
oHu_zqDufK8,doing aerobics,1478,1488,1478.000000,1488.000000,9
ottbWgK20Ig,doing aerobics,58,68,58.000000,67.960892,24
pgeg-4gAclM,doing aerobics,56,66,56.000000,66.000000,24
qgakFCSCtbM,doing aerobics,144,154,144.000000,154.000000,22
